locus_id,category,subfamily_raw,subfamily,subfamily_alias,group,class,include
HERVH_12q15b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q15c,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.31,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.32a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.32b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q21.32c,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q22,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q23.1,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q23.2,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q24.11,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q24.21,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q24.32,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q24.33a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_12q24.33b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q13.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q13.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q13.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.11a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.11b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.3b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.3c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q14.3d,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.1d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.31,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.32a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q21.32b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q22.3,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.1d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.1e,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q31.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q32.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q33.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_13q33.3,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14_KI270847v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q11.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q11.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q12a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q12b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q12c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q13.1,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.2a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.2c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q21.3c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q22.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q22.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q23.1a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q23.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q24.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q24.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q24.2c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q24.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q24.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q31.1,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q31.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q31.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q31.3c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q31.3d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.12a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.12b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.12c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.2c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.31a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.31b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_14q32.31c,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q11.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q14a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q14b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q14c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q15.1a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q15.1b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q15.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q21.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q21.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q21.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q24.1,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q25.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q25.3a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q25.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.1a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.1b,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.1d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.2b,tandem*,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_15q26.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p11.1,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p11.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p12.3,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.12,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.2c,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.2d,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16p13.2e,tandem*,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q12.1a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q12.1b,internal,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q21a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q21b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q21c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q21d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q21e,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q22.1,tandem*,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q24.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_16q24.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17p11.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17p12,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17p13.1,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q11.2,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q12,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q22a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q22b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q24.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q25.1a,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q25.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q25.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_17q25.3,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18p11.22,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q11.2,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.1a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.1b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.1c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.1d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.2a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.2b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.2c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.3c,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q12.3d,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q21.2,oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q21.31a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q21.31b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q21.32,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q22.1,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q22.3a,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_18q22.3b,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949746v1_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949746v1_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949747v2_alt(a),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949747v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949748v2_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949748v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949749v2_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949749v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949750v2_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949750v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949751v2_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949751v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949752v1_alt(a),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949752v1_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949753v2_alt(a),oneside,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_GL949753v2_alt(b),prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270917v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270920v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270921v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270922v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270923v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
HERVH_19_KI270929v1_alt,prototype,HERVH-int,HERVH,HERVH,HERVH,ERV1,"LTR7,LTR7A,LTR7B,LTR7C,LTR7Y"
